index,time,close,open,high,low,volume
124,2019-06-06T05:10:00,108.197,108.218,108.218,108.188,67
125,2019-06-06T05:20:00,108.215,108.195,108.221,108.195,51
126,2019-06-06T05:30:00,108.195,108.213,108.223,108.195,26
127,2019-06-06T05:40:00,108.15,108.197,108.205,108.142,103
128,2019-06-06T05:50:00,108.14,108.147,108.162,108.132,100
129,2019-06-06T06:00:00,108.11,108.142,108.156,108.071,230
130,2019-06-06T06:10:00,108.128,108.112,108.137,108.077,148
131,2019-06-06T06:20:00,108.113,108.131,108.135,108.102,142
132,2019-06-06T06:30:00,108.104,108.11,108.11,108.074,178
133,2019-06-06T06:40:00,108.166,108.102,108.176,108.101,256
134,2019-06-06T06:50:00,108.173,108.164,108.191,108.143,181
135,2019-06-06T07:00:00,108.184,108.17,108.189,108.094,450
136,2019-06-06T07:10:00,108.218,108.182,108.226,108.172,219
137,2019-06-06T07:20:00,108.222,108.22,108.232,108.192,145
138,2019-06-06T07:30:00,108.186,108.219,108.238,108.186,134
139,2019-06-06T07:40:00,108.214,108.184,108.22,108.181,142
140,2019-06-06T07:50:00,108.234,108.212,108.238,108.206,104
141,2019-06-06T08:00:00,108.226,108.237,108.268,108.226,120
142,2019-06-06T08:10:00,108.225,108.228,108.244,108.225,86
143,2019-06-06T08:20:00,108.216,108.222,108.222,108.207,95
144,2019-06-06T08:30:00,108.194,108.214,108.23,108.194,49
145,2019-06-06T08:40:00,108.165,108.197,108.223,108.163,91
146,2019-06-06T08:50:00,108.167,108.168,108.182,108.154,107
147,2019-06-06T09:00:00,108.168,108.17,108.196,108.151,150
148,2019-06-06T09:10:00,108.134,108.17,108.18,108.131,112
149,2019-06-06T09:20:00,108.176,108.136,108.176,108.133,104
150,2019-06-06T09:30:00,108.204,108.174,108.221,108.169,129
151,2019-06-06T09:40:00,108.176,108.201,108.206,108.164,89
152,2019-06-06T09:50:00,108.177,108.173,108.193,108.173,86
153,2019-06-06T10:00:00,108.18,108.18,108.194,108.176,46
154,2019-06-06T10:10:00,108.19,108.178,108.192,108.163,66
155,2019-06-06T10:20:00,108.2,108.187,108.208,108.173,71
156,2019-06-06T10:30:00,108.173,108.202,108.22,108.166,88
157,2019-06-06T10:40:00,108.191,108.176,108.195,108.169,65
158,2019-06-06T10:50:00,108.19,108.194,108.21,108.187,80
159,2019-06-06T11:00:00,108.179,108.187,108.19,108.17,60
160,2019-06-06T11:10:00,108.206,108.176,108.22,108.174,72
161,2019-06-06T11:20:00,108.224,108.209,108.233,108.188,110
162,2019-06-06T11:30:00,108.228,108.222,108.242,108.214,88
163,2019-06-06T11:40:00,108.195,108.23,108.244,108.176,475
164,2019-06-06T11:50:00,108.194,108.198,108.224,108.181,305
165,2019-06-06T12:00:00,108.13,108.196,108.196,108.122,255
166,2019-06-06T12:10:00,108.148,108.132,108.148,108.104,198
167,2019-06-06T12:20:00,108.135,108.15,108.152,108.122,157
168,2019-06-06T12:30:00,108.113,108.138,108.138,108.106,41
